SeqA	SeqB	Score
67	72	0.25488
67	73	0.49993
67	74	0.523
67	75	0.019605
67	76	0.87701
67	77	0.4601
67	78	0.97994
67	79	0.56947
67	80	0.8743
67	81	0.24152
67	82	0.11756
67	83	0.1514
67	84	0.059494
67	85	0.20021
67	86	0.86824
67	87	0.77087
67	88	0.93187
67	89	0.080753
67	90	0.069891
67	91	0.97731
67	92	0.5217
67	93	0.7877
67	94	0.30975
67	95	0.11852
67	96	0.48543
67	97	0.41528
67	98	0.91584
67	99	0.15946
67	100	0.20361
67	101	0.15009
67	102	0.9577
67	103	0.74868
67	104	0.20645
67	105	0.6657
67	106	0.21956
67	107	0.4493
67	108	0.94037
67	109	0.58194
67	110	0.14773
67	111	0.62953
67	112	0.1843
67	113	0.082893
67	114	0.21393
67	115	0.52644
67	116	0.6667
67	117	0.459
67	118	0.21546
67	119	0.22028
67	120	0.89009
67	121	0.30155
67	122	0.25006
67	123	0.89662
67	124	0.11973
67	125	0.6652
67	126	0.32747
67	127	0.32609
67	128	0.82549
67	129	0.55021
67	130	0.64478
67	131	0.84513
67	132	0.595
67	133	0.33099
67	134	0.21141
67	135	0.62569
67	136	0.26306
67	137	0.97565
67	138	0.16136
67	139	0.79454
67	140	0.92443
67	141	0.46631
68	1	0.61357
68	2	0.41049
68	3	0.96922
68	4	0.6532
68	5	0.77141
68	6	0.41517
68	7	0.14907
68	8	0.49432
68	9	0.84869
68	10	0.67779
68	11	0.44593
68	12	0.49708
68	13	0.15613
68	14	0.69787
68	15	0.20469
68	16	0.67737
68	17	0.12451
68	18	0.59547
68	19	0.77292
68	20	0.57958
68	21	0.68393
68	22	0.4273
68	23	0.27681
68	24	0.97804
68	25	0.96492
68	26	0.72805
68	27	0.72478
68	28	0.64496
68	29	0.08585
68	30	0.5279
68	31	0.85154
68	32	0.20999
68	33	0.82674
68	34	0.20641
68	35	0.4755
68	36	0.29993
68	37	0.34497
68	38	0.92795
68	39	0.030121
68	40	0.72004
68	41	0.37622
68	42	0.58803
68	43	0.32995
68	44	0.86493
68	45	0.85495
68	46	0.5481
68	47	0.043414
68	48	0.53358
68	49	0.82527
68	50	0.56627
68	51	0.21924
68	52	0.32334
68	53	0.065043
68	54	0.37382
68	55	0.25853
68	56	0.2606
68	57	0.47249
68	58	0.094833
68	59	0.063145
68	60	0.81648
68	61	0.068448
68	62	0.29764
68	63	0.78757
68	64	0.45637
68	65	0.91018
68	66	0.55067
68	67	0.42922
68	68	0.39905
68	69	0.063297
68	70	0.71619
68	71	0.71992
68	72	0.74117
68	73	0.68937
68	74	0.26042
68	75	0.00987
68	76	0.3501
68	77	0.89616
68	78	0.74324
68	79	0.29399
68	80	0.18434
68	81	0.16296
68	82	0.07579
68	83	0.43698
68	84	0.27162
68	85	0.23711
68	86	0.14655
68	87	0.47082
68	88	0.72859
68	89	0.3914
68	90	0.15602
68	91	0.14159
68	92	0.90452
68	93	0.35242
68	94	0.15946
68	95	0.87188
68	96	0.80371
68	97	0.73415
68	98	0.49217
68	99	0.40184
68	100	0.8626
68	101	0.18084
68	102	0.92557
68	103	0.82204
68	104	0.68658
68	105	0.46916
68	106	0.88794
68	107	0.98236
68	108	0.032336
68	109	0.82477
68	110	0.65932
68	111	0.44828
68	112	0.57372
68	113	0.79792
68	114	0.63276
68	115	0.7897
68	116	0.059559
68	117	0.38941
68	118	0.42023
68	119	0.66407
68	120	0.63447
68	121	0.8853
68	122	0.61151
68	123	0.61535
68	124	0.87716
68	125	0.76686
68	126	0.75009
68	127	0.11562
68	128	0.20409
68	129	0.11626
68	130	0.84146
68	131	0.38157
68	132	0.45405
68	133	0.073887
68	134	0.025165
68	135	0.96111
68	136	0.15839
68	137	0.93364
68	138	0.23677
68	139	0.075554
68	140	0.67256
68	141	0.084327
69	1	0.062168
69	2	0.69517
69	3	0.002059
69	4	0.15686
69	5	0.27455
69	6	0.31523
69	7	0.71404
69	8	0.57179
69	9	0.51519
69	10	0.57733
69	11	0.0049427
69	12	0.35223
69	13	0.54473
69	14	0.092064
69	15	0.27232
69	16	0.59073
69	17	0.0046273
69	18	0.030751
69	19	0.37671
69	20	0.16552
69	21	0.30622
69	22	0.26997
69	23	0.30721
69	24	0.58402
69	25	0.53852
69	26	0.79067
69	27	0.37272
69	28	0.75201
69	29	0.65258
69	30	0.55194
69	31	0.85092
69	32	0.42525
69	33	0.5744
69	34	0.76825
69	35	0.53951
69	36	0.98427
69	37	0.10559
69	38	0.301
69	39	0.37985
69	40	0.47272
69	41	0.22257
69	42	0.32074
69	43	0.22685
69	44	0.021758
69	45	0.015473
69	46	0.78385
69	47	0.018647
69	48	0.90273
69	49	0.1966
69	50	0.60903
69	51	0.52287
69	52	0.70673
69	53	0.3532
69	54	0.75889
69	55	0.50558
69	56	0.76577
69	57	0.36253
69	58	0.92502
69	59	0.9011
69	60	0.55171
69	61	0.52103
69	62	0.17902
69	63	0.60892
69	64	0.72796
69	65	0.87594
69	66	0.47332
69	67	0.75221
69	68	0.18105
69	69	0.021336
69	70	0.12927
69	71	0.86005
69	72	0.79671
69	73	0.18759
69	74	0.17122
69	75	0.67557
69	76	0.39989
69	77	0.93553
69	78	0.47624
69	79	0.40224
69	80	0.19002
69	81	0.33707
69	82	0.44098
69	83	0.13798
69	84	0.98034
69	85	0.43965
69	86	0.80384
69	87	0.81767
69	88	0.23153
69	89	0.64126
69	90	0.25781
69	91	0.12411
69	92	0.40706
69	93	0.067692
69	94	0.10976
69	95	0.52956
69	96	0.2115
69	97	0.025967
69	98	0.99412
69	99	0.74464
69	100	0.98224
69	101	0.95138
69	102	0.47161
69	103	0.98754
69	104	0.85292
69	105	0.30908
69	106	0.95174
69	107	0.11365
69	108	0.11727
69	109	0.00069541
69	110	0.30316
69	111	0.36918
69	112	0.12034
69	113	0.71191
69	114	0.95751
69	115	0.32229
69	116	0.78898
69	117	0.67149
69	118	0.10961
69	119	0.72396
69	120	0.8826
69	121	0.00049313
69	122	0.10194
69	123	0.37038
69	124	0.91469
69	125	0.99899
69	126	0.17049
69	127	0.17262
69	128	0.10307
69	129	0.60615
69	130	0.41189
69	131	0.25578
69	132	0.20168
69	133	0.18769
69	134	0.88377
69	135	0.63141
69	136	0.62243
69	137	0.65827
69	138	0.17708
69	139	0.62585
69	140	0.87646
69	141	0.1782
70	1	0.64557
70	2	0.88412
70	3	0.25052
70	4	0.58622
70	5	0.48687
70	6	0.83909
70	7	0.051676
70	8	0.73947
70	9	0.55452
70	10	0.42947
70	11	0.77972
70	12	0.39667
70	13	0.35723
70	14	0.65947
70	15	0.39417
70	16	0.17848
70	17	0.054295
70	18	0.24712
70	19	0.90181
70	20	0.98244
70	21	0.48411
70	22	0.14475
70	23	0.51167
70	24	0.99353
70	25	0.76257
70	26	0.96602
70	27	0.92988
70	28	0.23649
70	29	0.097522
70	30	0.40977
70	31	0.13117
70	32	0.75457
70	33	0.3481
70	34	0.44978
70	35	0.19934
70	36	0.73652
70	37	0.20337
70	38	0.76816
70	39	0.24128
70	40	0.61373
70	41	0.34577
70	42	0.72263
70	43	0.11722
70	44	0.18079
70	45	0.19386
70	46	0.36055
70	47	0.40439
70	48	0.22578
70	49	0.66906
70	50	0.95721
70	51	0.43167
70	52	0.80381
70	53	0.79819
70	54	0.99524
70	55	0.2118
70	56	0.32902
70	57	0.76234
70	58	0.75676
70	59	0.96128
70	60	0.56989
70	61	0.60851
70	62	0.36509
70	63	0.34355
70	64	0.59999
70	65	0.52563
70	66	0.48497
70	67	0.65565
70	68	0.038252
70	69	0.18992
70	70	0.92875
70	71	0.58298
70	72	0.01541
70	73	0.29368
70	74	0.04526
70	75	0.79473
70	76	0.71137
70	77	0.53636
70	78	0.58679
70	79	0.21095
70	80	0.41392
70	81	0.51582
70	82	0.83833
70	83	0.65991
70	84	0.48118
70	85	0.85276
70	86	0.48153
70	87	0.2723
70	88	0.7312
70	89	0.96947
70	90	0.37562
70	91	0.2386
70	92	0.2427
70	93	0.018939
70	94	0.98265
70	95	0.80262
70	96	0.56349
70	97	0.38883
70	98	0.65253
70	99	0.99371
70	100	0.71377
70	101	0.10237
70	102	0.44729
70	103	0.69279
70	104	0.33296
70	105	0.92175
70	106	0.63249
70	107	0.93219
70	108	0.42592
70	109	0.30049
70	110	0.88903
70	111	0.017374
70	112	0.14806
70	113	0.95916
70	114	0.71447
70	115	0.30647
70	116	0.8281
70	117	0.80789
70	118	0.90926
70	119	0.64281
70	120	0.62869
70	121	0.11847
70	122	0.91897
70	123	0.62398
70	124	0.25758
70	125	0.9513
70	126	0.046206
70	127	0.020927
70	128	0.08805
70	129	0.51784
70	130	0.87866
70	131	0.40218
70	132	0.56132
70	133	0.59816
70	134	0.075051
70	135	0.39149
70	136	0.35499
70	137	0.24479
70	138	0.10803
70	139	0.11229
70	140	0.2672
70	141	0.26639
71	1	0.93608
71	2	0.18618
71	3	0.50744
71	4	0.14759
71	5	0.9207
71	6	0.92946
71	7	0.13675
71	8	0.87157
71	9	0.012355
71	10	0.72204
71	11	0.87859
71	12	0.38745
71	13	0.24643
71	14	0.11172
71	15	0.84678
71	16	0.65966
71	17	0.77966
71	18	0.35856
71	19	0.18414
71	20	0.01018
71	21	0.085915
71	22	0.32947
71	23	0.30083
71	24	0.50657
71	25	0.38661
71	26	0.9373
71	27	0.15954
71	28	0.77971
71	29	0.17746
71	30	0.80529
71	31	0.56238
71	32	0.47007
71	33	0.35961
71	34	0.37177
71	35	0.38287
71	36	0.25631
71	37	0.97204
71	38	0.66056
71	39	0.50529
71	40	0.19802
71	41	0.10438
71	42	0.88841
71	43	0.36296
71	44	0.45371
71	45	0.064794
71	46	0.85076
71	47	0.27943
71	48	0.91192
71	49	0.05977
71	50	0.61597
71	51	0.56394
71	52	0.66827
71	53	0.33544
71	54	0.037794
71	55	0.28579
71	56	0.93125
71	57	0.79985
71	58	0.33107
71	59	0.73742
71	60	0.56744
71	61	0.016064
71	62	0.42551
71	63	0.029378
71	64	0.78418
71	65	0.98081
71	66	0.68994
71	67	0.77969
71	68	0.59798
71	69	0.28461
71	70	0.74625
71	71	0.69387
71	72	0.44252
71	73	0.41913
71	74	0.15077
71	75	0.54029
71	76	0.19636
71	77	0.74918
71	78	0.71566
71	79	0.7045
71	80	0.73629
71	81	0.65669
71	82	0.8911
71	83	0.49108
71	84	0.34178
71	85	0.96271
71	86	0.12494
71	87	0.20861
71	88	0.15497
71	89	0.8076
71	90	0.067367
71	91	0.4906
71	92	0.59842
71	93	0.36502
71	94	0.68856
71	95	0.85691
71	96	0.90064
71	97	0.9515
71	98	0.90005
71	99	0.0065369
71	100	0.041932
71	101	0.87089
71	102	0.4444
71	103	0.44254
71	104	0.3306
71	105	0.93967
71	106	0.71284
71	107	0.93891
71	108	0.53096
71	109	0.021803
71	110	0.82039
71	111	0.2875
71	112	0.86738
71	113	0.86021
71	114	0.55063
71	115	0.45724
71	116	0.85002
71	117	0.34778
71	118	0.23846
71	119	0.050938
71	120	0.13496
71	121	0.57813
71	122	0.90437
71	123	0.77117
71	124	0.70414
71	125	0.42241
71	126	0.95786
71	127	0.75559
71	128	0.366
71	129	0.55061
71	130	0.22143
71	131	0.25594
71	132	0.73525
71	133	0.31555
71	134	0.42241
71	135	0.74844
71	136	0.35309
71	137	0.44646
71	138	0.033935
71	139	0.72801
71	140	0.62138
71	141	0.12579
72	1	0.21546
72	2	0.30838
72	3	0.030952
72	4	0.20146
72	5	0.06743
72	6	0.00015225
72	7	0.63643
72	8	0.80275
72	9	0.39434
72	10	0.26274
72	11	0.28383
72	12	0.71364
72	13	0.19414
72	14	0.58008
72	15	0.24747
72	16	0.93591
72	17	0.56456
72	18	0.87961
72	19	0.99268
72	20	0.94625
72	21	0.47838
72	22	0.12499
72	23	0.064156
72	24	0.38666
72	25	0.55825
72	26	0.92243
72	27	0.93431
72	28	0.82481
72	29	0.18358
72	30	0.39311
72	31	0.91278
72	32	0.53417
72	33	0.45146
72	34	0.2856
72	35	0.62277
72	36	0.18177
72	37	0.92715
72	38	0.71397
72	39	0.83237
72	40	0.49648
72	41	0.96322
72	42	0.84331
72	43	0.1139
72	44	0.93618
72	45	0.68836
72	46	0.30711
72	47	0.86065
72	48	0.94846
72	49	0.68184
72	50	0.5632
72	51	0.14997
72	52	0.98621
72	53	0.81502
72	54	0.91222
72	55	0.68397
72	56	0.30303
72	57	0.7318
72	58	0.27621
72	59	0.61524
72	60	0.29485
72	61	0.51828
72	62	0.73892
72	63	0.74402
72	64	0.40346
72	65	0.16093
72	66	0.022401
72	67	0.10588
72	68	0.932
72	69	0.61555
72	70	0.63328
72	71	0.0066872
72	72	0.21487
72	73	0.081003
72	74	0.16146
72	75	0.091804
72	76	0.13413
72	77	0.071796
72	78	0.26885
72	79	0.040067
72	80	0.74408
72	81	0.94483
72	82	0.22136
72	83	0.60057
72	84	0.43609
72	85	0.17356
72	86	0.19489
72	87	0.18912
72	88	0.92989
72	89	0.49054
72	90	0.79632
72	91	0.1848
72	92	0.22778
72	93	0.84981
72	94	0.49429
72	95	0.98574
72	96	0.17223
72	97	0.9501
72	98	0.38234
72	99	0.44763
72	100	0.35989
72	101	0.14447
72	102	0.81664
72	103	0.18171
72	104	0.83297
72	105	0.4063
72	106	0.42145
72	107	0.53325
72	108	0.43032
72	109	0.0024213
72	110	0.66466
72	111	0.25679
72	112	0.59192
72	113	0.35785
72	114	0.54805
72	115	0.78069
72	116	0.55888
72	117	0.30169
72	118	0.46061
72	119	0.92092
72	120	0.88618
72	121	0.87947
72	122	0.97034
72	123	0.75231
72	124	0.015543
72	125	0.99234
72	126	0.45576
72	127	0.5205
72	128	0.088893
72	129	0.7851
72	130	0.71769
72	131	0.5454
72	132	0.74414
72	133	0.68732
72	134	0.61129
72	135	0.082342
72	136	0.377
72	137	0.40497
72	138	0.68738
72	139	0.40501
72	140	0.55447
72	141	0.61827
73	1	0.41746
73	2	0.84488
73	3	0.55151
73	4	0.81315
73	5	0.3154
73	6	0.85936
73	7	0.21737
73	8	0.11536
73	9	0.085872
73	10	0.15463
73	11	0.80218
73	12	0.96447
73	13	0.19679
73	14	0.77805
73	15	0.026483
73	16	0.11388
73	17	0.18662
73	18	0.92541
73	19	0.54971
73	20	0.031173
73	21	0.87656
73	22	0.95021
73	23	0.4828
73	24	0.4329
73	25	0.61981
73	26	0.23026
73	27	0.70055
73	28	0.98099
73	29	0.16352
73	30	0.63078
73	31	0.64179
73	32	0.63653
73	33	0.98721
73	34	0.38691
73	35	0.26172
73	36	0.45781
73	37	0.11437
73	38	0.3581
73	39	0.78535
73	40	0.30512
73	41	0.73067
73	42	0.64508
73	43	0.83937
73	44	0.52061
73	45	0.38141
73	46	0.61925
73	47	0.60476
73	48	0.53555
73	49	0.73011
73	50	0.37631
73	51	0.12174
73	52	0.36692
73	53	0.81078
73	54	0.8977
73	55	0.34671
73	56	0.015903
73	57	0.028783
73	58	0.84964
73	59	0.93956
73	60	0.76271
73	61	0.9658
73	62	0.49272
73	63	0.55494
73	64	0.65224
73	65	0.97313
73	66	0.90373
73	67	0.025045
73	68	0.57432
73	69	0.72938
73	70	0.15167
73	71	0.049482
73	72	0.53494
73	73	0.039868
73	74	0.49998
73	75	0.21033
73	76	0.47599
73	77	0.65405
73	78	0.048973
73	79	0.85831
73	80	0.039508
73	81	0.64055
73	82	0.50643
73	83	0.57712
73	84	0.87905
73	85	0.18435
73	86	0.20146
73	87	0.13196
73	88	0.82221
73	89	0.73534
73	90	0.89349
73	91	0.15968
73	92	0.42229
73	93	0.62891
73	94	0.59678
73	95	0.29574
73	96	0.78202
73	97	0.38177
73	98	0.98477
73	99	0.20513
73	100	0.77975
73	101	0.84502
73	102	0.46129
73	103	0.67913
73	104	0.79715
73	105	0.23557
73	106	0.75223
73	107	0.92006
73	108	0.99464
73	109	0.88296
73	110	0.5034
73	111	0.0058802
73	112	0.015086
73	113	0.095937
73	114	0.78696
73	115	0.55359
73	116	0.71952
73	117	0.22848
73	118	0.012692
73	119	0.12022
73	120	0.63298
73	121	0.015211
73	122	0.94027
73	123	0.99957
73	124	0.37822
73	125	0.89521
73	126	0.59005
73	127	0.83506
73	128	0.48235
73	129	0.059441
73	130	0.46034
73	131	0.31871
73	132	0.91016
73	133	0.89786
73	134	0.65117
73	135	0.24605
73	136	0.23402
73	137	0.54843
73	138	0.39282
73	139	0.75479
73	140	0.39257
73	141	0.26542
74	1	0.34689
74	2	0.93426
74	3	0.37385
74	4	0.48253
74	5	0.23821
74	6	0.53125
74	7	0.21012
74	8	0.29521
74	9	0.53199
74	10	0.50758
74	11	0.49912
74	12	0.9115
74	13	0.73034
74	14	0.89971
74	15	0.80492
74	16	0.44793
74	17	0.23501
74	18	0.067124
74	19	0.2842
74	20	0.43174
74	21	0.45512
74	22	0.97935
74	23	0.92691
74	24	0.59757
74	25	0.58368
74	26	0.11307
74	27	0.3992
74	28	0.94288
74	29	0.21432
74	30	0.17045
74	31	0.34688
74	32	0.62019
74	33	0.43574
74	34	0.41583
74	35	0.2852
74	36	0.90509
74	37	0.68278
74	38	0.10426
74	39	0.083478
74	40	0.013394
74	41	0.91876
74	42	0.36757
74	43	0.42202
74	44	0.57571
74	45	0.18602
74	46	0.022226
74	47	0.658
74	48	0.45865
74	49	0.19999
74	50	0.19652
74	51	0.69357
74	52	0.74742
74	53	0.54333
74	54	0.52586
74	55	0.40671
74	56	0.55697
74	57	0.73063
74	58	0.29351
74	59	0.78456
74	60	0.075819
74	61	0.47168
74	62	0.39916
74	63	0.91111
74	64	0.42802
74	65	0.94508
74	66	0.40453
74	67	0.2425
74	68	0.87262
74	69	0.49399
74	70	0.42357
74	71	0.55237
74	72	0.24857
74	73	0.25716
74	74	0.20974
74	75	0.58062
74	76	0.83515
74	77	0.85266
74	78	0.6439
74	79	0.98501
74	80	0.97898
74	81	0.68263
74	82	0.78548
74	83	0.3488
74	84	0.78051
74	85	0.046397
74	86	0.35283
74	87	0.357
74	88	0.12974
74	89	0.98225
74	90	0.41575
74	91	0.40649
74	92	0.78269
74	93	0.4332
74	94	0.57628
74	95	0.65047
74	96	0.033011
74	97	0.40401
74	98	0.95894
74	99	0.59552
74	100	0.93308
74	101	0.93704
74	102	0.75574
74	103	0.53891
74	104	0.82429
74	105	0.010747
74	106	0.74652
74	107	0.10303
74	108	0.048411
74	109	0.18569
74	110	0.47284
74	111	0.0096356
74	112	0.85818
74	113	0.47349
74	114	0.14993
74	115	0.24545
74	116	0.056791
74	117	0.20524
74	118	0.46549
74	119	0.46098
74	120	0.35106
74	121	0.441
74	122	0.32941
74	123	0.5721
74	124	0.99235
74	125	0.71785
74	126	0.361
74	127	0.57273
74	128	0.38033
74	129	0.37208
74	130	0.42427
74	131	0.74313
74	132	0.36008
74	133	0.62649
74	134	0.85287
74	135	0.12002
74	136	0.17434
74	137	0.95063
74	138	0.9775
74	139	0.252
74	140	0.28462
74	141	0.83829
75	1	0.8021
75	2	0.36996
75	3	0.36281
75	4	0.27174
75	5	0.25947
75	6	0.99439
75	7	0.046263
75	8	0.67633
75	9	0.50168
75	10	0.11329
75	11	0.46131
75	12	0.71863
75	13	0.9606
75	14	0.5289
75	15	0.93542
75	16	0.98959
75	17	0.46572
75	18	0.3638
75	19	0.090336
75	20	0.8442
75	21	0.41371
75	22	0.75736
75	23	0.55403
75	24	0.47624
75	25	0.26659
75	26	0.13528
75	27	0.077701
75	28	0.84659
75	29	0.33704
75	30	0.67399
75	31	0.10443
75	32	0.58737
75	33	0.1148
75	34	0.24935
75	35	0.41417
75	36	0.71547
75	37	0.86967
75	38	0.81543
75	39	0.23245
75	40	0.34634
75	41	0.96061
75	42	0.30131
75	43	0.1542
75	44	0.74444
75	45	0.28289
75	46	0.32884
75	47	0.0013319
75	48	0.56391
75	49	0.44413
75	50	0.16136
75	51	0.70346
75	52	0.54403
75	53	0.25462
75	54	0.39311
75	55	0.24462
75	56	0.58269
75	57	0.052743
75	58	0.60229
75	59	0.039971
75	60	0.86241
75	61	0.34311
75	62	0.11223
75	63	0.59343
75	64	0.63008
75	65	0.78138
75	66	0.73651
75	67	0.7916
75	68	0.64871
75	69	0.91191
75	70	0.60608
75	71	0.73645
75	72	0.71325
75	73	0.68999
75	74	0.91987
75	75	0.96955
75	76	0.32893
75	77	0.094816
75	78	0.80653
75	79	0.68273
75	80	0.17325
75	81	0.48101
75	82	0.93934
75	83	0.13807
75	84	0.65965
75	85	0.19404
75	86	0.62648
75	87	0.62074
75	88	0.44098
75	89	0.65895
75	90	0.44715
75	91	0.8516
75	92	0.70733
75	93	0.42855
75	94	0.6202
75	95	0.64119
75	96	0.88775
75	97	0.9936
75	98	0.72835
75	99	0.50582
75	100	0.048929
75	101	0.10822
75	102	0.8583
75	103	0.91594
75	104	0.67166
75	105	0.46234
75	106	0.96139
75	107	0.079917
75	108	0.38591
75	109	0.016436
75	110	0.59191
75	111	0.56824
75	112	0.012271
75	113	0.58981
75	114	0.36022
75	115	0.025435
75	116	0.97858
75	117	0.13219
75	118	0.55058
75	119	0.86344
75	120	0.68254
75	121	0.034969
75	122	0.4402
75	123	0.43983
75	124	0.76611
75	125	0.99984
75	126	0.25747
75	127	0.88581
75	128	0.049722
75	129	0.33166
75	130	0.72955
75	131	0.4987
75	132	0.54666
75	133	0.22464
75	134	0.12298
75	135	0.48521
75	136	0.87404
75	137	0.64143
75	138	0.44824
75	139	0.13714
75	140	0.14116
75	141	0.9826
76	1	0.97188
76	2	0.42889
76	3	0.75604
76	4	0.55859
76	5	0.75665
76	6	0.97592
76	7	0.041874
76	8	0.351
76	9	0.47665
76	10	0.17494
76	11	0.3559
76	12	0.88847
76	13	0.069153
76	14	0.092747
76	15	0.2058
76	16	0.6152
76	17	0.27343
76	18	0.74779
76	19	0.30573
76	20	0.76544
76	21	0.25289
76	22	0.67102
76	23	0.13191
76	24	0.94245
76	25	0.44458
76	26	0.358
76	27	0.1698
76	28	0.49907
76	29	0.45217
76	30	0.066216
76	31	0.88788
76	32	0.90778
76	33	0.78265
76	34	0.47194
76	35	0.79614
76	36	0.87565
76	37	0.67225
76	38	0.070383
76	39	0.12447
76	40	0.42537
76	41	0.78267
76	42	0.58915
76	43	0.47214
76	44	0.033788
76	45	0.18007
76	46	0.93182
76	47	0.59076
76	48	0.50634
76	49	0.21844
76	50	0.95205
76	51	0.36226
76	52	0.45855
76	53	0.83081
76	54	0.79067
76	55	0.44102
76	56	0.62403
76	57	0.95551
76	58	0.66348
76	59	0.26649
76	60	0.72315
76	61	0.56108
76	62	0.97298
76	63	0.30087
76	64	0.49702
76	65	0.28395
76	66	0.074208
76	67	0.1114
76	68	0.075307
76	69	0.99619
76	70	0.5996
76	71	0.78897
76	72	0.86127
76	73	0.82707
76	74	0.93692
76	75	0.035853
76	76	0.13971
76	77	0.72544
76	78	0.87209
76	79	0.3741
76	80	0.21619
76	81	0.57601
76	82	0.025647
76	83	0.043505
76	84	0.93345
76	85	0.40165
76	86	0.78492
76	87	0.24263
76	88	0.60854
76	89	0.89318
76	90	0.62942
76	91	0.92415
76	92	0.9958
76	93	0.15009
76	94	0.024797
76	95	0.91126
76	96	0.148
76	97	0.089943
76	98	0.71569
76	99	0.17501
76	100	0.15972
76	101	0.47893
76	102	0.94873
76	103	0.74107
76	104	0.67233
76	105	0.070345
76	106	0.30611
76	107	0.93683
76	108	0.85694
76	109	0.89085
76	110	0.58859
76	111	0.16259
76	112	0.17605
76	113	0.74756
76	114	0.94529
76	115	0.65798
76	116	0.54383
76	117	0.59765
76	118	0.2346
76	119	0.81977
76	120	0.7885
76	121	0.58906
76	122	0.43626
76	123	0.54974
76	124	0.35297
76	125	0.99579
76	126	0.36496
76	127	0.96617
76	128	0.024741
76	129	0.77784
76	130	0.44018
76	131	0.6305
76	132	0.31402
76	133	0.92182
76	134	0.22332
76	135	0.37449
76	136	0.30814
76	137	0.037822
76	138	0.60517
76	139	0.83586
76	140	0.58825
76	141	0.36345
77	1	0.13989
77	2	0.11653
77	3	0.98122
77	4	0.54169
77	5	0.08651
77	6	0.2561
77	7	0.20978
77	8	0.31461
77	9	0.90375
77	10	0.5207
77	11	0.16224
77	12	0.14361
77	13	0.064053
77	14	0.85465
77	15	0.97446
77	16	0.92903
77	17	0.40952
77	18	0.90161
77	19	0.4845
77	20	0.46967
77	21	0.16783
77	22	0.082858
77	23	0.63316
77	24	0.31098
77	25	0.46635
77	26	0.21107
77	27	0.0014457
77	28	0.79761
77	29	0.36805
77	30	0.015138
77	31	0.71498
77	32	0.21858
77	33	0.68872
77	34	0.24601
77	35	0.26608
77	36	0.13207
77	37	0.34421
77	38	0.75439
77	39	0.88924
77	40	0.71044
77	41	0.24648
77	42	0.45139
77	43	0.93122
77	44	0.61567
77	45	0.25829
77	46	0.6311
77	47	0.69553
77	48	0.40366
77	49	0.19348
77	50	0.30707
77	51	0.69295
77	52	0.63036
77	53	0.24982
77	54	0.043422
77	55	0.53145
77	56	0.1762
77	57	0.5219
77	58	0.87128
77	59	0.61361
77	60	0.27143
77	61	0.85454
77	62	0.15746
77	63	0.25942
77	64	0.67058
77	65	0.22596
77	66	0.82597
77	67	0.3241
77	68	0.48839
77	69	0.76372
77	70	0.73768
77	71	0.63603
77	72	0.24914
77	73	0.73432
77	74	0.33951
77	75	0.30277
77	76	0.12714
77	77	0.01014
77	78	0.92493
77	79	0.91001
77	80	0.38215
77	81	0.70139
77	82	0.67234
77	83	0.12767
77	84	0.20097
77	85	0.90283
77	86	0.89184
77	87	0.37768
77	88	0.25019
77	89	0.6027
77	90	0.62545
77	91	0.019683
77	92	0.81973
77	93	0.51794
77	94	0.90943
77	95	0.11862
77	96	0.94615
77	97	0.92704
77	98	0.094805
77	99	0.41526
77	100	0.32286
77	101	0.84625
77	102	0.94795
77	103	0.72922
77	104	0.68385
77	105	0.64141
77	106	0.31588
77	107	0.73215
77	108	0.15765
77	109	0.76007
77	110	0.09191
77	111	0.96765
77	112	0.60897
77	113	0.89495
77	114	0.19415
77	115	0.98806
77	116	0.24131
77	117	0.22342
77	118	0.402
77	119	0.78091
77	120	0.83921
77	121	0.4095
77	122	0.4024
77	123	0.77175
77	124	0.24912
77	125	0.86574
77	126	0.68219
77	127	0.97739
77	128	0.18552
77	129	0.21618
77	130	0.31292
77	131	0.75201
77	132	0.36774
77	133	0.60446
77	134	0.38343
77	135	0.55049
77	136	0.38544
77	137	0.66544
77	138	0.014714
77	139	0.81312
77	140	0.34986
77	141	0.71552
78	1	0.95889
78	2	0.50742
78	3	0.66617
78	4	0.42947
78	5	0.8495
78	6	0.65423
78	7	0.50426
78	8	0.36852
78	9	0.68525
78	10	0.099208
78	11	0.047647
78	12	0.86934
78	13	0.65187
78	14	0.61046
78	15	0.42195
78	16	0.50371
78	17	0.16414
78	18	0.093172
78	19	0.68532
78	20	0.14267
78	21	0.52871
78	22	0.0035728
78	23	0.42506
78	24	0.22434
78	25	0.65994
78	26	0.5031
78	27	0.60006
78	28	0.20017
78	29	0.1374
78	30	0.023789
78	31	0.93954
78	32	0.6955
78	33	0.55423
78	34	0.29541
78	35	0.042632
78	36	0.85376
78	37	0.59668
78	38	0.018527
78	39	0.93319
78	40	0.0097883
78	41	0.64096
78	42	0.78869
78	43	0.5265
78	44	0.29125
78	45	0.62833
78	46	0.42547
78	47	0.54637
78	48	0.1908
78	49	0.74449
78	50	0.21286
78	51	0.10012
78	52	0.89638
78	53	0.82234
78	54	0.88278
78	55	0.088124
78	56	0.70019
78	57	0.17022
78	58	0.83304
78	59	0.72806
78	60	0.77589
78	61	0.7635
78	62	0.057099
78	63	0.60985
78	64	0.89847
78	65	0.51613
78	66	0.50617
78	67	0.25562
78	68	0.9716
78	69	0.58112
78	70	0.96839
78	71	0.041438
78	72	0.18863
78	73	0.51976
78	74	0.64085
